id,name,mean,asco,username,confirm,likes,rating,total_rate
1282,Fling,"להשליך, לזרוק",כשמשליכים חפץ הוא סוג של עף (flying) אבל לא לגמרי אז תוריד אות,יואל,1,0,0.0,0
1283,Fragile,שביר,אם אתם זוכרים את פרגלי מ&quot;יומנו של חנון&quot; אז תדעו לכם שהוא אדם שברירי,ג'ף קיני,1,0,0.0,0
1284,Fragrant,מפיץ ריח טוב,"ריח פראי (fra) וטוב, הוא מעניק (=grant)",Grant,1,0,0.0,0
1285,Frustrated,"מיואש, מתוסכל",הוא מתוסכל כי עסק הירקות הקפואים (כמו סנפרוסט frust) שלו מדורג (rated) נמוך,יואל,1,0,0.0,0
1286,Futile,"חסר תועלת, עקר",ליצור מרצפת (tile) בצורת כף רגל (foot כמו fut) זה חסר תועלת,יואל,1,0,0.0,0
1287,Glare,מבט חודר,שיער גלי (גל-הייר) ויפה גורר מבטים חודרים,יואל,1,0,0.0,0
1288,Grime,לזהם,נשמע כמו פשע (crime). הוא לא גר בטבע אלא מגיע ומזהם.,יואל,1,0,0.0,0
1289,Gross,ברוטו,קיבלת סכום אבל זה ברוטו. תיכף מס הכנסה יגרוס חצי,יואל,1,0,0.0,0
1290,Hail,לקרוא לשלום,כשהנאצים ראו את מנהיגם הם קראו 'הייל ...',מקווה שזה בסדר,1,0,0.0,0
1291,Haze,"להשפיל, לטשטש",תמיד הוא השפיל אותי בחברה. כשהגעתי תמיד אמר &quot;היי! זה (haze) יוסי השמן!&quot;,יוסי השמן,1,0,0.0,0
1292,Headgear,כיסוי ראש,בכל מיני תרבויות יש כובעים מוזרים. פעם ראיתי מישהו חובש גיר (gear)על הראש ,יואל,1,0,0.0,0
1293,Hectic,עמוס\ מלא רגש,חיים הכט (hect) הוא אדם עמוס. למרות זאת מתנהג ברגישות.,חיים,1,0,0.0,0
1294,Heir,יורש,נשמע כמו hair. ממי ירשת את השיער הנפלא הזה?,יואל,1,0,0.0,0
1295,Hostile,עוין,אם תהיה אצל מארח (host) שלא מרגיש טוב (ile כמו ill) הוא עלול להיות קצת עוין כי לא באת לו בטוב,יואל,1,0,0.0,0
1296,Hypocrisy,צביעות,ההיפופוטם קרס כשישבה עליו ציפור?! נשמע שקר (צבוע),היפו,1,0,0.0,0
1297,Immune,"לחסן, מחוסן",אם תתמיד באימון תהיה מחוסן להרמת משקלים כבדים,יואל,1,0,0.0,0
1298,Imprint,"חותם, הטבעה",כשלא (im = שלילה) היו מדפסות (print) היו חותמים על ידי הטבעה בחרס,אחשוורוש,1,0,0.0,0
1299,Inadequate,בלתי מתאים,אדם שאינו (in = שלילה) מחונך (educate כמו adequate) לא מתאים למשרה שלנו,יואל,1,0,0.0,0
1300,Inanimate,דומם,שאינו (in) מונפש (באנימציה animate),יואל,1,0,0.0,0
1301,Inaudible,שלא ניתן לשמוע,רכב חדשני של אאודי audi שלא ניתן לשמוע,ז'וז'ו,1,0,0.0,0
1302,Indignant,"ממורמר, עצוב שלא נעשה עמו צדק",כולם הלכו לחפור (dig) כדי למצוא זהב אבל הוא היחיד שלא (in) מצא,חפראווי,1,0,0.0,0
1303,Indulge,לפנק,בוא נתפנק במסעדה הודית (indu),ילד,1,0,0.0,0
1304,Industriously,בשקדנות,השקדן לומד כמו מכונה תעשייתית (industry) והוא נורא רציני (seriously),יואל,1,0,0.0,0
1305,Inert,אדיש,"אדיש, לא מעניין אותו שום דבר שקורה בתוך (in) העולם (earth כמו ert)",יואל,1,0,0.0,0
1306,Inhale,לשאוף,הלוויתן (whale כמו hale) שואף הרבה אוויר לתוכו )in) ,יוסי,1,0,0.0,0
1307,Latter,"השני, האחרון","דומה ל- later, אחר כך.",יואל,1,0,0.0,0
1308,Legacy,"נחלה, מורשת, ירושה",נחל האסי (acy) הוא נחלת הכלל ולכולם זכות לדרוך עליו ברגליים(leg),היי רגע מה?!,1,0,0.0,0
1309,Liberally,בנדיבות,יש לו לב (libe) רחב באמת (really כמו rally),יואל,1,0,0.0,0
1310,Merely,רק,אני שומר רק את בוב מרלי.,בוב ספוג,1,0,0.0,0
1311,Moratorium,דחייה,המורה! (mora) תורי (tor) להגיש את העבודה יידחה בעוד יום (ium)?,צילה,1,0,0.0,0
1312,Nutrition,תזונה,תנוזה נכונה שומרת (נוטרת nutri) על הבריאות,יואל,1,0,0.0,0
1313,Pit,בור,איזה מטרד זה כשיש חור בפיתה,יואל,1,0,0.0,0
1314,Ignorant,"בור, חסר השכלה",מישהו שהתעלמו ממנו (ignor) יגדל להיות חסר השכלה,שקדי,1,0,0.0,0
1315,Odd,מוזר,הוא לא סתם odd (עוד) אחד,שקדי,1,0,0.0,0
1316,Industrious,"חרוץ, שקדן",אוהב לקרוא את הההוראות (industrious) של איקאה לפני שהוא מתחיל להרכיב,שקדי,1,0,0.0,0
1317,Coat,"שכבה (של צבע, בטון וכו')","כמו שמעיל (coat) הוא שכבה לבן אדם, גם לקיר יש שכבה (coat)",שקדי,1,0,0.0,0
1318,Variable,משתנה,כמו variety - מגוון,שקדי,1,0,0.0,0
1319,Stem,גזע,כמו שטם (בעברית - שנא) - אנשים שונאים גזע סתם (נשמע כמו שילוב של שטם וstem),שקדי,1,0,0.0,0
1320,Precede,"להקדים, לבוא לפני","Pre תחילית של לפני. Cede כמו סיד שהיה במירוץ למיליון. בשביל לנצח צריך לבוא לפניו, להקדים אותו",שירנ,1,0,0.0,0
1321,Interest,ריבית ,מעניין מה הריבית שלי ,חן,1,0,0.0,0
1322,Commence,להתחיל ,בוא נתחיל את היום בנס קפה,חן,1,0,0.0,0
1323,Asset,נכס,במונופול המטרה לאסוף סט של נכסים ,גילעד,1,0,0.0,0
1324,Quote,ציטוט,במשחק 'קהוט' (Kahoot) יש ציטוט ולאחריו שאלות על הציטוט,דניאל,1,0,0.0,0
1325,Uncharted,לא מתועד/ לא נחקר,"Un = לא , chart = טבלה. לא בטבלה - לא מתועד",דניאל,1,0,0.0,0
1326,Uphold,לתמוך / לדגול,"Up - למעלה , hold - להחזיק. מחזיקים למעלה שלט תמיכה (בהפגנות)",דניאל,1,0,0.0,0
1327,Debit,חיוב,חיוב בביט (bit),Implicitman,1,0,0.0,0
1328,Foster,לטפח,בשביל להפוך מישהו למהיר יותר(faster) צריך לטפח אותו,Implicitman,1,0,0.0,0
1329,Kindle,להדליק,נשמע כמו candle(נר). להדליק נר,Implicitman,1,0,0.0,0
1330,Invoice,חשבונית,In- מילת שלילה. voice- קול. קבלה זה להגיד כמה שילמת בלי קול (כתוב),Implicitman,1,0,0.0,0
1331,Profound,"מעמיק, מוחלט, מאוד",בגלל שאני בעד (pro) למצוא (found) אני מגיע לדברים מעמיקים מאוד,אילה,1,0,0.0,0
1332,Protest,"למחות, הפגנה",אני בעד (pro) למחות ולהפגין על מצב הטסטים,אילה,1,0,0.0,0
1333,Rail,"מעקה, מסילה","בגשם (rain, נשמע כמו rail) אני מחזיק במעקה כדי לא להחליק על המסילה",אילה,1,0,0.0,0
1334,Reconstruct,לשחזר,"אני חוזר על זה שוב, אפשר לשחזר רק קונוסים ומשאיות",אילה,1,0,0.0,0
1335,Refute,"להפריך, לסתור",Refute - refuse+ true לסרב להאמין שזאת האמת=להפריך לסתור,אילה,1,0,0.0,0
1336,Relate,"להתייחס, לקשר",אני כל הזמן מאחר ומתחילים לקשר את זה לאופי שלי ולהתייחס אליי כאל תינוק,אילה,1,0,0.0,0
1337,Reluctant,"מסוייג, לא מתעניין",Really tant הוא ממש מסוייג ולא מעוניין ולא רצה לגור בתוך אוהל,אילה,1,0,0.0,0
1339,Solicit,"לבקש/לחפש בתחינה, לשדל/להדיח",סולי ביקש וחיפש בתחינה את מי שביכולותו לשדל את סיט להדיח את המלך,אילה,1,0,0.0,0
1340,Solitude,בדידות,"רק (soli) מזכיר לבד, tude - סופית של שם עצם",אילה,1,0,0.0,0
1341,Sort,"למיין/לסווג, סוג/מין",הוא מהסוג השורט. צריך למיין את כל השורטים בצד אחד,אילה,1,0,0.0,0
1342,Stamina,"כושר עמידה, סיבולת","אינה סתם מריצה אותנו כל היום, יש לי כבר כושר עמידה וסיבולת !",אילה,1,0,0.0,0
1343,Steady,"יציב, סדיר, קבוע, לייצב","היכון, הכן, צא! רדי, סטדי, גו! תתכונן, תייצב את עצמך, צא!",אילה,1,0,0.0,0
1344,Stimulate,"לעורר, להמריץ","סטים, אתה מאחר כי התעוררת מאוחר? צריך משהו כדי לעורר ולהמריץ אותך!",אילה,1,0,0.0,0
1345,Stock,"מניה, מלאי, לאחסן",יש לי סטוקיםשל מניות שאני צריך לאחסן איפשהו,אילה,1,0,0.0,0
1346,Superior,עליון,יש חדרים במלון מסוג &quot;סופריור&quot; - חדרים משובחים יש חדרים במלון מסוג &quot;סופריור&quot; - חדרים משובחים וגדולים לאנשים עליונים,אילה,1,0,0.0,0
1347,Successor,יורש,מי שיורש הרבה כסף הוא לא בהכרח סיפור הצלחה( success),אילה,1,0,0.0,0
1348,Strive,"לחתור ל-, לשאוף, להתאמץ",כדי לא לגווע ברעב (starve) צריך לחתור למאמץ ולשאוף לקבל אוכל,אילה,1,0,0.0,0
1349,Supervise,"לפקח, להשגיח",בחול צריך סופר לפקח ולהשגיח על הויזה שלך,אילה,1,0,0.0,0
1350,Thrive,"לשגשג, להצליח","Thri - שלוש, v - סימן הניצחון. 3 ניצחונות זה הצלחה, שגשוג \ להצליח לנצח 3 פעמים",אילה,1,0,0.0,0
1351,Thick,"עבה, צפוף, סמיך","Thin - רזה, צר. Thick- עבה, צפוף, סמיך.",אילה,1,0,0.0,0
1352,Temporary,זמנית,כמו הטמפרטורה היא תמיד זמנית,אילה,1,0,0.0,0
1353,Swift,מהיר,הקריירה של טיילור סוויפט צמחה באופן מהיר,אילה,1,0,0.0,0
1354,Valid,תקף,החוק לגביי עולים חדשים תקף גם על וליד,אילה,1,0,0.0,0
1355,Valid,תקף,החוק לגביי עולים חדשים תקף גם על וליד,אילה,1,0,0.0,0
1356,Amount,כמות,נשמע כמו המון ,שירה,1,0,0.0,0
1357,Loose,"רופף, משחורר",הפסדתי (lose) את האגוזי לוז כי השקית שלהם משוחררת והסגירה רופפת,שירה,1,0,0.0,0
1358,Debilitate,להחליש,"Debilit(דבילית) , ate(את) , כשאומרים למישהי &quot;את דבילית!&quot; - מתכוונים שיש לה שכל חלש",יקיר,1,0,0.0,0
1359,Amend,"תיקון, שינוי לטובה",A men (גבר) end (סוף) בסוף הגבר יתקן את זה וישתנה לטובה,אילה,1,0,0.0,0
1360,Apply,"להגיש מועמדות, לפנות",אני מגיש מועמדות כדי להפעיל (play) את האפליקציה (app) שתעזור בלפנות אנשים,אילה,1,0,0.0,0
1361,Coordinator,מתאם ,קואורדינציה היא תיאום,חן,1,0,0.0,0
1362,Bare,"חשוף, ריק, לחשוף","בר רפאלי לא אוהבת לחשוף אודות חייה, כי אז יהיו ריקים מתוכן",אילה,1,0,0.0,0
1363,Burden,עול,לשמור על הגבול זה עול למדינה,אילה,1,0,0.0,0
1364,Coincide,"להקביל, לחפוף","Co-ביחד,incident-תקרית. שתי תקריות שקורות במקביל, חופפות",אילה,1,0,0.0,0
1365,Commence,להתחיל,בוא (com) לחנות של הגברים (men) צריך להתחיל ממשהו,אילה,1,0,0.0,0
1366,Comprise,לכלול,זה מגיע עם פרס (come with a prize) שנכלל מראש בחבילה,אילה,1,0,0.0,0
1367,Pit,בור,חופרים בור בעזרת כפית,שירה,1,0,0.0,0
1368,Futile,חסר תועלת,"לעשות פו על גדר תיל זה חסר תועלת, לא יעזור",שירה,1,0,0.0,0
1369,Spill,"לשפוך, להתיז, דליפה",הפיל מתיז מים מהחדק שלו,שירה,1,0,0.0,0
1370,Authority,"סמכות, רשות",נשמע כמו אסור-author איתי-ity . אסור (ללכת) איתי כי אין לי את הסכמות או הרשות,דניאל,1,0,0.0,0
1371,Absorb,"לקלוט, לספוג",זה אבסורד שצריך לקלוט כול כך הרבה מילים ולספוג אותן,אילה,1,0,0.0,0
1372,Mist,ערפל,לפספס (miss) את הדרך בגלל הערפל (mist),גאורגי,1,0,0.0,0
1373,Ornamental,קישוטי,אורנה תולה קישוטים בריח מנטה,גאורגי,1,0,0.0,0
1374,Outcast,"מנודה, מוחרם",&quot;!OUT CAT&quot; -----&gt; החתול מנודה ומוחרם מהסביבה.,גאורגי,1,0,0.0,0
1375,Consider,"לקחת בחשבון, לשקול","קון סידר את המשמרות , הוא לקח אותי בחשבון ושקל את אילוציי",אילה,1,0,0.0,0
1376,Convey,"להעביר, למסור",תעבירי לי את זה עם (con) וויי (vey),אילה,1,0,0.0,0
1377,Decade,עשור,"דה קייד חי כבר עשור, הוא בן 10 שנים",אילה,1,0,0.0,0
1378,Force,"כוח, לכפות",ביער (forest) אפשר לכפות על אנשים ולהשתמש בכוח,אילה,1,0,0.0,0
1379,Intention,"כוונה, מטרה",אני באוהל ולשון אין כוונה או מטרה להיכנס איצי אליו,אילה,1,0,0.0,0
1380,Interpretation,"פרשנות, תרגום",צריך להיכנס (inter) לפרטים ולפרש ולתרגם אותם כדי שמישהו ישים לב אליהם (attention),אילה,1,0,0.0,0
1381,Submerge,"להטביע, לכסות, לקבור, להחביא","Sub (תחילית של מתחת) merge (מרגי) מרגי הוא מתחת לכל הזמרים, צריך להטביע , לקבור ולהחביא את השירים שלו",אילה,1,0,0.0,0
1382,Greet,"לקדם את פניו של מישהו, לברך לשלום",Great to see you,אילה,1,0,0.0,0
1383,Parachute,מצנח,"פרק(parac) , חוט(hute) - הוא פרק את החוט ושיחרר את המצנח",יקיר,1,0,0.0,0
1384,Parachute,מצנח,"פרה(para) , שיוט(chute) - אם תשים לפרה מצנח , היא תוכל לבצע שיוט. (שיוט באוויר)",יקיר,1,0,0.0,0
1385,Allocate,להקצות,סדרת הלו קטי היא סדרה ממכרת לכן יש להקצות זמן מסודר לצפייה בה,ליאור כצנלסון ,1,0,0.0,0
1386,Vivid,"חד, בהיר, מלא חיים","ויוי היא ילדה בהירה, מלאת חיים ועם שכל חד",אילה,1,0,0.0,0
1387,Assemble,"לכנס, לאסוף, להרכיב","בלי (ble)ביסלי ובמבה, אסם (assem) היו צריכים לכנס ולאסוף את האנשים המוכשרים ביותר ולהרכיב וועדה שתעלה את ערכם",אילה,1,0,0.0,0
1388,Condense,"לדחוס, לרכז, לעבות",כדי לרקוד (dense) יחד (con) צריך לרכז את כל המאמצים ולדחוס ללו&quot;ז מלא אימונים,אילה,1,0,0.0,0
1389,Indicate,להצביע על,*מצביע על חתול* תראו זה חתול הודי!,ליאור כצנלסון ,1,0,0.0,0
1390,Initial,ראשי תיבות,ראשי תיבות של i.n.i זה I'm not idiot,ליאור כצנלסון ,1,0,0.0,0
1391,Distinction,"הבחנה, הבדל, הוקרה, מצויינות",1. הוא מקבל אות הוקרה ומצויינות בגלל שהוא stink (מסריח) 2. אפשר להבחין בו ולהבדיל אותו מהשאר כי הוא מסריח (stink),אילה,1,0,0.0,0
1392,Accentuate ,להדגיש,הaccent של האדם מדגיש את המוצא שלו,Mad jony,1,0,0.0,0
1394,Adept,מומחה,מומחה הוא מי שמבין מבין משהו עד (ad) לעומק (depth - דומה ל dept),שיר,1,0,0.0,0
1395,Admire,"להעריץ, להתפעל",הייתי מויסף (ad) מאייר (mire) כדי שיעירצו ויתפעלו יותר מהספר שלי,אילה,1,0,0.0,0
